EVACode,UICCode,code,ingangsDatum,heeftFaciliteiten,heeftReisassistentie,heeftVertrektijden,land,lat,lng,radius,naderenRadius,namen,synoniemen,nearbyMeLocationId,sporen,stationType,cdCode
8400564,8400564,STD,2022-01-01,True,True,True,NL,51.0016670227051,5.85861110687256,525,1200,"{'lang': 'Sittard', 'middel': 'Sittard', 'kort': 'Sittard'}",[],"{'value': 'STD', 'type': 'stationV2'}","[{'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '2'}, {'spoorNummer': '2a'}, {'spoorNummer': '2b'}, {'spoorNummer': '3'}, {'spoorNummer': '3a'}, {'spoorNummer': '3b'}, {'spoorNummer': '20'}]",KNOOPPUNT_INTERCITY_STATION,564.0
8400565,8400565,SDT,2020-05-13,True,True,True,NL,51.8297233581543,4.77833318710327,200,1200,"{'lang': 'Sliedrecht', 'middel': 'Sliedrecht', 'kort': 'Sliedrecht'}",[],"{'value': 'SDT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,565.0
8400566,8400566,SK,2020-09-01,True,True,True,NL,53.0328688,5.6523969,260,800,"{'lang': 'Sneek', 'middel': 'Sneek', 'kort': 'Sneek'}",['Snits'],"{'value': 'SK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,566.0
8400567,8400567,ST,1990-01-01,True,True,True,NL,52.1733322143555,5.30999994277954,260,800,"{'lang': 'Soest', 'middel': 'Soest', 'kort': 'Soest'}",[],"{'value': 'ST', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,567.0
8400569,8400569,SD,1990-01-01,True,True,True,NL,52.1836128234863,5.30000019073486,200,1200,"{'lang': 'Soestdijk', 'middel': 'Soestdijk', 'kort': 'Soestdijk'}",[],"{'value': 'SD', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,569.0
8400570,8400570,HVSP,1990-01-01,True,True,True,NL,52.2161102294922,5.18722200393677,200,1200,"{'lang': 'Hilversum Sportpark', 'middel': 'Sportpark', 'kort': 'Sportpark'}",[],"{'value': 'HVSP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,570.0
8400571,8400571,STZ,1990-01-01,True,True,True,NL,52.1652793884277,5.30305576324463,200,1200,"{'lang': 'Soest Zuid', 'middel': 'Soest Zuid', 'kort': 'Soest Z'}",[],"{'value': 'STZ', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,571.0
8400572,8400572,SBK,2022-01-01,True,True,True,NL,50.94327,5.850529,200,1200,"{'lang': 'Spaubeek', 'middel': 'Spaubeek', 'kort': 'Spaubeek'}",[],"{'value': 'SBK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,572.0
8400574,8400574,SKND,2020-09-01,True,True,True,NL,53.0409319,5.6631808,200,1200,"{'lang': 'Sneek Noord', 'middel': 'Sneek Noord', 'kort': 'Sneek N'}",['Snits Noard'],"{'value': 'SKND', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,574.0
8400575,8400575,STV,2020-09-01,True,True,True,NL,52.8865535,5.3600212,200,1200,"{'lang': 'Stavoren', 'middel': 'Stavoren', 'kort': 'Stavoren'}",['Starum'],"{'value': 'STV', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,575.0
8400576,8400576,STM,2020-09-01,True,True,True,NL,53.3262092,6.6875551,200,1200,"{'lang': 'Stedum', 'middel': 'Stedum', 'kort': 'Stedum'}",[],"{'value': 'STM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,576.0
8400578,8400578,SWK,2023-12-10,True,True,True,NL,52.7915109924316,6.11455576324463,300,1600,"{'lang': 'Steenwijk', 'middel': 'Steenwijk', 'kort': 'Steenwijk'}",[],"{'value': 'SWK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",INTERCITY_STATION,578.0
8400582,8400582,SRN,2022-01-01,True,True,True,NL,51.0613899230957,5.86305570602417,200,1200,"{'lang': 'Susteren', 'middel': 'Susteren', 'kort': 'Susteren'}",[],"{'value': 'SRN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,582.0
8400583,8400583,SM,2020-05-13,True,True,True,NL,51.23582,6.03228,200,1200,"{'lang': 'Swalmen', 'middel': 'Swalmen', 'kort': 'Swalmen'}",[],"{'value': 'SM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,583.0
8400591,8400591,TG,2020-05-13,True,True,True,NL,51.33894,6.14253,200,1200,"{'lang': 'Tegelen', 'middel': 'Tegelen', 'kort': 'Tegelen'}",[],"{'value': 'TG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,591.0
8400592,8400592,TBG,2020-05-13,True,True,True,NL,51.9224549,6.3642466,200,1200,"{'lang': 'Terborg', 'middel': 'Terborg', 'kort': 'Terborg'}",[],"{'value': 'TBG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,592.0
8400594,8400594,TBU,2010-12-12,True,True,True,NL,51.564985,5.051778,300,500,"{'lang': 'Tilburg Universiteit', 'middel': 'Tilburg Uni.', 'kort': 'Tilburg Un'}",[],"{'value': 'TBU', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,594.0
8400596,8400596,TL,2014-04-02,True,True,True,NL,51.8894462585449,5.42222213745117,260,800,"{'lang': 'Tiel', 'middel': 'Tiel', 'kort': 'Tiel'}",[],"{'value': 'TL', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,596.0
8400597,8400597,TB,2015-03-18,True,True,True,NL,51.5605545043945,5.08361101150513,525,1200,"{'lang': 'Tilburg', 'middel': 'Tilburg', 'kort': 'Tilburg'}",[],"{'value': 'TB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_INTERCITY_STATION,597.0
8400021,8400598,TBR,2003-12-14,True,True,True,NL,51.5736122131348,4.99444437026978,200,1200,"{'lang': 'Tilburg Reeshof', 'middel': 'Reeshof', 'kort': 'Reeshof'}",[],"{'value': 'TBR', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,598.0
8400037,8400599,TWL,2006-12-10,True,True,True,NL,52.2377777099609,6.09861087799072,200,1600,"{'lang': 'Twello', 'middel': 'Twello', 'kort': 'Twello'}",[],"{'value': 'TWL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,599.0
8400036,8400600,TPSW,2007-04-16,True,True,True,NL,51.8738899230957,5.39222240447998,200,1200,"{'lang': 'Tiel Passewaaij', 'middel': 'Passewaaij', 'kort': 'Passewaaij'}",[],"{'value': 'TPSW', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,600.0
8400102,8400603,SSH,2011-12-11,True,True,True,NL,52.215278,4.517222,200,1200,"{'lang': 'Sassenheim', 'middel': 'Sassenheim', 'kort': 'Sassenheim'}",[],"{'value': 'SSH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,603.0
8400606,8400606,UTVR,2016-08-22,True,True,True,NL,52.078889,5.121667,200,1200,"{'lang': 'Utrecht Vaartsche Rijn', 'middel': 'Vaartsche Rijn', 'kort': 'VaartscheR'}",[],"{'value': 'UTVR', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",KNOOPPUNT_STOPTREIN_STATION,606.0
8400607,8400607,UTLR,2018-05-16,True,True,True,NL,52.09896,5.06523,200,1200,"{'lang': 'Utrecht Leidsche Rijn', 'middel': 'Leidsche Rijn', 'kort': 'LeidscheRn'}",[],"{'value': 'UTLR', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,607.0
8400039,8400613,UTZL,2008-01-01,True,True,True,NL,52.103055,5.09,200,1200,"{'lang': 'Utrecht Zuilen', 'middel': 'Zuilen', 'kort': 'Zuilen'}",[],"{'value': 'UTZL', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,613.0
8400022,8400614,UTT,2003-12-14,True,True,True,NL,52.1000753,5.0439547,200,1200,"{'lang': 'Utrecht Terwijde', 'middel': 'Terwijde', 'kort': 'Terwijde'}",[],"{'value': 'UTT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,614.0
8400615,8400615,UTG,2011-05-01,True,True,True,NL,52.5216674804687,4.70166683197022,525,1200,"{'lang': 'Uitgeest', 'middel': 'Uitgeest', 'kort': 'Uitgeest'}",[],"{'value': 'UTG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}]",KNOOPPUNT_STOPTREIN_STATION,615.0
8400617,8400617,UHZ,2020-09-01,True,True,True,NL,53.4099568,6.6748869,200,1200,"{'lang': 'Uithuizen', 'middel': 'Uithuizen', 'kort': 'Uithuizen'}",[],"{'value': 'UHZ', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,617.0
8400618,8400618,UHM,2020-09-01,True,True,True,NL,53.4145845,6.7202975,200,1200,"{'lang': 'Uithuizermeeden', 'middel': 'Uithuizermeeden', 'kort': 'Uithuizerm'}",[],"{'value': 'UHM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,618.0
8400619,8400619,UST,2020-09-01,True,True,True,NL,53.4014742,6.6093776,200,1200,"{'lang': 'Usquert', 'middel': 'Usquert', 'kort': 'Usquert'}",[],"{'value': 'UST', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,619.0
8400620,8400620,UTO,1990-01-01,True,True,True,NL,52.1100006103516,5.12472200393677,260,1200,"{'lang': 'Utrecht Overvecht', 'middel': 'Overvecht', 'kort': 'Overvecht'}",[],"{'value': 'UTO', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,620.0
8400621,8400621,UT,2022-01-06,True,True,True,NL,52.0888900756836,5.11027765274048,525,1550,"{'lang': 'Utrecht Centraal', 'middel': 'Utrecht C.', 'kort': 'Utrecht C'}","['Utrecht CS', 'Utrecht']","{'value': 'UT', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}, {'spoorNummer': '5'}, {'spoorNummer': '7'}, {'spoorNummer': '8'}, {'spoorNummer': '9'}, {'spoorNummer': '11'}, {'spoorNummer': '12'}, {'spoorNummer': '14'}, {'spoorNummer': '15'}, {'spoorNummer': '18'}, {'spoorNummer': '19'}, {'spoorNummer': '20'}, {'spoorNummer': '21'}]",MEGA_STATION,621.0
8400623,8400623,UTLN,2016-06-08,True,True,True,NL,52.0655555725098,5.14416646957397,200,1200,"{'lang': 'Utrecht Lunetten', 'middel': 'Lunetten', 'kort': 'Lunetten'}",[],"{'value': 'UTLN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,623.0
8400027,8400624,UTM,2023-10-18,True,True,False,NL,52.087776184082,5.13138866424561,200,1200,"{'lang': 'Utrecht Maliebaan', 'middel': 'Maliebaan', 'kort': 'Maliebaan'}",['Spoorwegmuseum'],"{'value': 'UTM', 'type': 'stationV2'}",[{'spoorNummer': '2'}],STOPTREIN_STATION,624.0
8400627,8400627,VNDC,2001-06-10,True,True,True,NL,52.0200004577637,5.54861116409302,260,800,"{'lang': 'Veenendaal Centrum', 'middel': 'Veenendaal C.', 'kort': 'Veenendl C'}",[],"{'value': 'VNDC', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,627.0
8400628,8400628,VNDW,1990-01-01,True,True,True,NL,52.0280570983887,5.53138875961304,200,1200,"{'lang': 'Veenendaal West', 'middel': 'Veenendaal West', 'kort': 'Veenendl W'}",[],"{'value': 'VNDW', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,628.0
8400632,8400632,VK,2022-01-01,True,True,True,NL,50.8697204589844,5.83222198486328,525,1200,"{'lang': 'Valkenburg', 'middel': 'Valkenburg', 'kort': 'Valkenburg'}",[],"{'value': 'VK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_SNELTREIN_STATION,632.0
8400635,8400635,VSV,2020-05-13,True,True,True,NL,51.937257,6.458839,200,1200,"{'lang': 'Varsseveld', 'middel': 'Varsseveld', 'kort': 'Varsseveld'}",[],"{'value': 'VSV', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,635.0
8400095,8400636,VDM,2020-09-01,True,True,True,NL,53.10324,6.88475,200,1200,"{'lang': 'Veendam', 'middel': 'Veendam', 'kort': 'Veendam'}",[],"{'value': 'VDM', 'type': 'stationV2'}",[{'spoorNummer': '5'}],KNOOPPUNT_STOPTREIN_STATION,636.0
8400637,8400637,KLP,1990-01-01,True,True,True,NL,52.0458335876465,5.57388877868652,300,1200,"{'lang': 'Veenendaal-De Klomp', 'middel': 'De Klomp', 'kort': 'De Klomp'}",[],"{'value': 'KLP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,637.0
8400638,8400638,FWD,2020-09-01,True,True,True,NL,53.2351834,5.9886615,200,1200,"{'lang': 'Feanwâlden', 'middel': 'Feanwâlden', 'kort': 'Feanwâlden'}",['Feanwalden'],"{'value': 'FWD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,638.0
8400640,8400640,VP,1990-01-01,True,True,True,NL,51.9947204589844,5.98027801513672,200,1600,"{'lang': 'Velp', 'middel': 'Velp', 'kort': 'Velp'}",[],"{'value': 'VP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,640.0
8400644,8400644,VL,2016-12-11,True,True,True,NL,51.3636093139648,6.17277765274048,525,1000,"{'lang': 'Venlo', 'middel': 'Venlo', 'kort': 'Venlo'}",[],"{'value': 'VL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '1a'}, {'spoorNummer': '1b'}, {'spoorNummer': '3'}, {'spoorNummer': '3a'}, {'spoorNummer': '3b'}, {'spoorNummer': '4'}, {'spoorNummer': '4a'}, {'spoorNummer': '4b'}, {'spoorNummer': '6'}]",KNOOPPUNT_INTERCITY_STATION,644.0
8400646,8400646,VRY,2020-05-13,True,True,True,NL,51.526568099007,6.01417779922485,525,1200,"{'lang': 'Venray', 'middel': 'Venray', 'kort': 'Venray'}",[],"{'value': 'VRY', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,646.0
8400647,8400647,VLB,2020-05-13,True,True,True,NL,51.59193,5.99714,200,1200,"{'lang': 'Vierlingsbeek', 'middel': 'Vierlingsbeek', 'kort': 'Vierlingsb'}",[],"{'value': 'VLB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,647.0
8400651,8400651,VTN,2011-05-01,True,True,True,NL,52.103056,5.007404,200,1200,"{'lang': 'Vleuten', 'middel': 'Vleuten', 'kort': 'Vleuten'}",[],"{'value': 'VTN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,651.0
8400652,8400652,VS,2011-05-01,True,True,True,NL,51.4458351135254,3.59527778625488,525,1200,"{'lang': 'Vlissingen', 'middel': 'Vlissingen', 'kort': 'Vlissingen'}",[],"{'value': 'VS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_INTERCITY_STATION,652.0
8400653,8400653,VSS,2011-05-01,True,True,True,NL,51.4647216796875,3.59527778625488,250,1200,"{'lang': 'Vlissingen Souburg', 'middel': 'Souburg', 'kort': 'Souburg'}",[],"{'value': 'VSS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,653.0
8400655,8400655,VH,2011-05-01,True,True,True,NL,52.2244453430176,4.4844446182251,200,1200,"{'lang': 'Voorhout', 'middel': 'Voorhout', 'kort': 'Voorhout'}",[],"{'value': 'VH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,655.0
8400656,8400656,VDL,2022-01-01,True,True,True,NL,50.8872222900391,5.93027782440186,200,1200,"{'lang': 'Voerendaal', 'middel': 'Voerendaal', 'kort': 'Voerendaal'}",[],"{'value': 'VDL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,656.0
8400658,8400658,VB,2011-05-01,True,True,True,NL,52.0666656494141,4.3594446182251,200,1200,"{'lang': 'Voorburg', 'middel': 'Voorburg', 'kort': 'Voorburg'}",[],"{'value': 'VB', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,658.0
8400659,8400659,VST,2011-05-01,True,True,True,NL,52.1252784729004,4.43249988555908,200,1200,"{'lang': 'Voorschoten', 'middel': 'Voorschoten', 'kort': 'Voorschtn'}",[],"{'value': 'VST', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,659.0
8400661,8400661,VD,2020-05-13,True,True,True,NL,52.1071949,6.3170457,200,1200,"{'lang': 'Vorden', 'middel': 'Vorden', 'kort': 'Vorden'}",[],"{'value': 'VD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,661.0
8400664,8400664,VZ,2020-05-13,True,True,True,NL,52.40203,6.60041,200,1200,"{'lang': 'Vriezenveen', 'middel': 'Vriezenveen', 'kort': 'Vriezenvn'}",[],"{'value': 'VZ', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,664.0
8400666,8400666,VHP,2020-05-13,True,True,True,NL,52.4571921,6.5696679,200,1200,"{'lang': 'Vroomshoop', 'middel': 'Vroomshoop', 'kort': 'Vroomshoop'}",[],"{'value': 'VHP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,666.0
8400667,8400667,VG,2011-05-01,True,True,True,NL,51.6555557250977,5.29194450378418,200,1200,"{'lang': 'Vught', 'middel': 'Vught', 'kort': 'Vught'}",[],"{'value': 'VG', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,667.0
8400038,8400668,VEM,2020-05-13,True,True,True,NL,52.1575012207031,6.14361095428467,200,1200,"{'lang': 'Voorst-Empe', 'middel': 'Voorst-Empe', 'kort': 'Voorst-E'}",[],"{'value': 'VEM', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,668.0
8400674,8400674,WADN,2016-12-11,True,True,True,NL,52.0550003051758,4.64833354949951,200,1200,"{'lang': 'Waddinxveen Noord', 'middel': 'Waddinxveen N.', 'kort': 'Waddinxv N'}",[],"{'value': 'WADN', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,674.0
8400675,8400675,WAD,2016-12-11,True,True,True,NL,52.0441665649414,4.6497220993042,200,1200,"{'lang': 'Waddinxveen', 'middel': 'Waddinxveen', 'kort': 'Waddinxvn'}",[],"{'value': 'WAD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,675.0
8400677,8400677,WADT,2018-02-12,True,True,True,NL,52.02725,4.6491,200,1200,"{'lang': 'Waddinxveen Triangel', 'middel': 'Triangel', 'kort': 'Triangel'}",[],"{'value': 'WADT', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,677.0
8400679,8400679,WFM,2020-09-01,True,True,True,NL,53.3908431,6.5671364,200,1200,"{'lang': 'Warffum', 'middel': 'Warffum', 'kort': 'Warffum'}",[],"{'value': 'WFM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,679.0
8400684,8400684,WT,2011-05-01,True,True,True,NL,51.2486114501953,5.70361089706421,260,1200,"{'lang': 'Weert', 'middel': 'Weert', 'kort': 'Weert'}",[],"{'value': 'WT', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '3a'}, {'spoorNummer': '3b'}]",INTERCITY_STATION,684.0
8400685,8400685,WP,1990-01-01,True,True,True,NL,52.3127784729004,5.04305553436279,525,1200,"{'lang': 'Weesp', 'middel': 'Weesp', 'kort': 'Weesp'}",[],"{'value': 'WP', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]",KNOOPPUNT_STOPTREIN_STATION,685.0
8400686,8400686,WL,2020-05-13,True,True,True,NL,51.9578065,6.213844,200,1200,"{'lang': 'Wehl', 'middel': 'Wehl', 'kort': 'Wehl'}",[],"{'value': 'WL', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,686.0
8400103,8400688,WTV,2020-05-13,True,True,True,NL,51.96286,5.9695,200,1200,"{'lang': 'Westervoort', 'middel': 'Westervoort', 'kort': 'Westervrt'}",[],"{'value': 'WTV', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,688.0
8400690,8400690,WZ,2023-12-10,True,True,True,NL,52.4541664123535,6.00250005722046,200,1200,"{'lang': 'Wezep', 'middel': 'Wezep', 'kort': 'Wezep'}",[],"{'value': 'WZ', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,690.0
8400691,8400691,WDN,2023-12-10,True,True,True,NL,52.3613891601562,6.59166669845581,260,1200,"{'lang': 'Wierden', 'middel': 'Wierden', 'kort': 'Wierden'}",[],"{'value': 'WDN', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",KNOOPPUNT_STOPTREIN_STATION,691.0
8400696,8400696,WS,2020-09-01,True,True,True,NL,53.1392377,7.035101,260,800,"{'lang': 'Winschoten', 'middel': 'Winschoten', 'kort': 'Winschoten'}",[],"{'value': 'WS', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",KNOOPPUNT_STOPTREIN_STATION,696.0
8400697,8400697,WSM,2020-09-01,True,True,True,NL,53.3300994,6.5202905,200,1200,"{'lang': 'Winsum', 'middel': 'Winsum', 'kort': 'Winsum'}",[],"{'value': 'WSM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,697.0
8400698,8400698,WW,2020-05-13,True,True,True,NL,51.9677307,6.7155181,260,800,"{'lang': 'Winterswijk', 'middel': 'Winterswijk', 'kort': 'Winterswk'}",[],"{'value': 'WW', 'type': 'stationV2'}","[{'spoorNummer': '1a'}, {'spoorNummer': '1b'}]",KNOOPPUNT_STOPTREIN_STATION,698.0
8400013,8400700,WWW,2020-05-13,True,True,True,NL,51.97453,6.70417,200,1200,"{'lang': 'Winterswijk West', 'middel': 'Winterswijk West', 'kort': 'Wintersw W'}",[],"{'value': 'WWW', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,700.0
8400702,8400702,WD,2011-05-01,True,True,True,NL,52.0849990844727,4.89361095428467,525,1200,"{'lang': 'Woerden', 'middel': 'Woerden', 'kort': 'Woerden'}",[],"{'value': 'WD', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '5'}, {'spoorNummer': '6'}]",KNOOPPUNT_STOPTREIN_STATION,702.0
8400704,8400704,WF,1990-01-01,True,True,True,NL,52.0055541992188,5.7936110496521,200,1200,"{'lang': 'Wolfheze', 'middel': 'Wolfheze', 'kort': 'Wolfheze'}",[],"{'value': 'WF', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,704.0
8400705,8400705,WV,2023-12-10,True,True,True,NL,52.8808326721191,6.00361108779907,200,1600,"{'lang': 'Wolvega', 'middel': 'Wolvega', 'kort': 'Wolvega'}",['Wolvege'],"{'value': 'WV', 'type': 'stationV2'}","[{'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,705.0
8400706,8400706,WK,2020-09-01,True,True,True,NL,52.9724864,5.4564285,200,1200,"{'lang': 'Workum', 'middel': 'Workum', 'kort': 'Workum'}",['Warkum'],"{'value': 'WK', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",STOPTREIN_STATION,706.0
8400707,8400707,WM,1990-01-01,True,True,True,NL,52.4891662597656,4.79222202301025,200,1200,"{'lang': 'Wormerveer', 'middel': 'Wormerveer', 'kort': 'Wormerveer'}",[],"{'value': 'WM', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}, {'spoorNummer': '4'}]",STOPTREIN_STATION,707.0
8400710,8400710,WC,2011-05-01,True,True,True,NL,51.8116683959961,5.73083353042603,200,1200,"{'lang': 'Wijchen', 'middel': 'Wijchen', 'kort': 'Wijchen'}",[],"{'value': 'WC', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}, {'spoorNummer': '3'}]",STOPTREIN_STATION,710.0
8400711,8400711,WH,2005-01-01,True,True,True,NL,52.3902778625488,6.1405553817749,200,1600,"{'lang': 'Wijhe', 'middel': 'Wijhe', 'kort': 'Wijhe'}",[],"{'value': 'WH', 'type': 'stationV2'}","[{'spoorNummer': '1'}, {'spoorNummer': '2'}]",INTERCITY_STATION,711.0
8400722,8400722,IJT,2020-09-01,True,True,True,NL,53.0146614,5.6160801,200,1200,"{'lang': 'IJlst', 'middel': 'IJlst', 'kort': 'IJlst'}",['Drylts'],"{'value': 'IJT', 'type': 'stationV2'}",[{'spoorNummer': '1'}],STOPTREIN_STATION,722.0
